Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
none,5 contributions,5.0 of 5 bubbles,"Helpful staff, close to Disney",Our AirBNB was an unexpected bust and we needed to make another plan quickly. LuLu saved the day for us. The rooms were reasonable and spacious. Trying to save money on the cost of our trip we packed our lunches each day. The fridges worked great for this and there was enough counter space to get lunches and breakfasts set up. The beds were comfortable and the heat and air worked as expected. Near the IHOP and other moderately priced dinner spots open late to accommodate the after Disney crowd.,April 2022,none,none,none,none,none,none,none,none,none,159,63
20 helpful votes,23 contributions,3.0 of 5 bubbles,"Great location, clean and nice colors","Family trip to Disneyland. Has a great location, friendly staff and nice decorated. The hotel is a bit old but clean. The WiFi y very poor, you should offer something better. limited services in general like food service. The rooms are clean and comfortable but limited in spaces for families of 4.",April 2022,none,none,none,none,none,none,none,none,none,160,63
none,1 contribution,5.0 of 5 bubbles,Happy Visit Near the Happiest Place on Earth!,"The staff was welcoming on arrival, and were accommodating on us arriving early. We were lucky to get a complimentary happy hour cocktail, and it was cute and on trend for the hotel! We loved the pool area, and the charming décor inside and out of the shared spaces. The room was clean, and had a fridge, microwave, and quite the snazzy tea kettle. I was able to get a great deal on the room, which made the stay even better. Hotel Lulu was an easy walk to the park, and other food/conveniences. We hope to stay again!",April 2022,none,none,none,none,none,none,none,none,none,161,63
none,1 contribution,2.0 of 5 bubbles,Dirty,Toilet was so loud when you flushed. Water splashed back. Disgusting. Bathroom was disgusting. Old and doesn’t seem updated. Cracks in tub and tub was extremely discolored. Bed sheets smelled like it hadn’t been washed. Television remote didn’t work. Stay elsewhere.,April 2022,none,none,none,none,none,none,none,none,none,162,63
11 helpful votes,8 contributions,5.0 of 5 bubbles,Disney Trip with a toddler,"Loved the close proximoity to the Parks, Downtown Disney, resturants & even Walgreens. Asked for a room facing the fireworks as we had a Toddler and didnt know if she would play out before fireworks & were accomodated. The toddler did play out - actually got sick at the park & we had to stay another day. They made sure we could keep our same room & checked back frequently inquiring about the baby & offering to help in any way.",April 2022,none,none,none,none,none,none,none,none,none,163,63
none,1 contribution,5.0 of 5 bubbles,Wonderful Retreat,"I stayed at this hotel and will go back again! The theme was lovely and the front desk service was sublime.   Ramiro was exceptionally helpful in keeping clothing  items I left behind in the room. He was exceptionally curious and kind, the staff service here was excellent!   I look forward to staying here again.",January 2022,none,none,none,none,none,none,none,none,none,164,63
none,1 contribution,4.0 of 5 bubbles,Disney Fun,We enjoyed our stay it is a great value hotel.  We didn't need many amenities as we were at the park all day.  I would recommend this hotel to any family that is looking for a nice clean place to stay and enjoy the Disney Land experience.,March 2022,none,none,none,none,none,none,none,none,none,165,63
none,1 contribution,5.0 of 5 bubbles,Excellent service,"Front desk staff was exceptional. Great value and great location, short walk to Disneyland.  Coffee and breakfast and bar on site for super convenience. We will stay again! Great place for family to stay too.",March 2022,none,none,none,none,none,none,none,none,none,166,63
1 helpful vote,1 contribution,5.0 of 5 bubbles,Family trip,Stay was good and quiet no complaints rooms were clean and staff was very helpful with anything that was needed. Pool is heated but no jacuzzi fire pits were a nice touch after swimming at night. IHOP and 24hr Walgreens is one minute walk and has everything and anything you need next door and good selection of Disney stuff,March 2022,none,none,none,none,none,none,none,none,none,167,63
none,1 contribution,5.0 of 5 bubbles,Birthday celebration for two grandchildren,"The check-in was a breeze, the room was exceptionally clean, and the bed was like the one I sleep at my home. I went out with the light and woke up the next morning, rested and ready to go to Disneyland, after visiting California Adventure the prior day.",March 2022,none,none,none,none,none,none,none,none,none,168,63
91 helpful votes,169 contributions,5.0 of 5 bubbles,Great Place and Location,"This hotel is great! It is a 10 min walk to the Disney Parks. You are also in walking distance to restaurants and shops. Staff was great. We were allowed to check in at 2pm because our room was available. Check in is 4pm. So we got lucky. The room is a standard room with a mini fridge, microwave, coffee maker and a safe. I thought this place was great for the night we stayed. We really just used it to rest, shower and sleep for the night. We headed to Disneyland the next morning. The were some paint spots on the wall. I didn't think it was a big deal. Overall, Everything is great!",March 2022,none,none,"Dear Stephanie, Thank you for choosing Hotel Lulu, BW Premier Collection. Our fantastic location within walking distance of Disneyland makes us a desirable choice with travelers to Anaheim! We're delighted we were able to accommodate your early arrival, and we hope you had a memorable visit to Disney. Should your adventures bring you back to town, we hope you will stay with us again!",none,none,none,none,none,none,169,63
