Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
none,1 contribution,4.0 of 5 bubbles,Very good choice,"Been to a lot of hotels, this one was one of the better ones. Room and hotel was clean, staff is excellent, bed is comfy. The *only* complaint is the cost of parking. That should be included. The breakfast was better than typical waffles and cereal.",October 2021,none,none,Thank you for your review and feedback regarding your stay. We're glad your stay went well and we hope to welcome you back again in the future.,none,none,none,none,none,none,128,215
none,1 contribution,5.0 of 5 bubbles,good stay and close to airport,"Studio room with sofa bed fairly comfortable and clean, good in room coffee maker/coffee, swiveling TV allows you to watch either from bed or sofa. Nice eating area for complimentary breakfast - hotel also provides option to purchase dinner. All this and only 10 minutes away from JW Airport.",September 2021,none,none,Thank you for your review. We appreciate you choosing Hyatt House Irvine/John Wayne Airport and hope to welcome you back again soon.,none,none,none,none,none,none,129,215
48 helpful votes,75 contributions,4.0 of 5 bubbles,Happy to stay here again,"Convenient, friendly staff and reasonable prices. Great to see staff wear mask but a lot of guest do not. Not sure if it is required but would like to see more guest wear mask and limit the number of guest in the elevators.",September 2021,none,none,Thank you for your review. We appreciate the feedback you provided and we hope to have a future opportunity to welcome you back again.,none,none,none,none,none,none,130,215
none,1 contribution,5.0 of 5 bubbles,Wonderful Experience,"This is my go to hotel when I am in Irvine.  The rates are very reasonable, the rooms are clean, the hotel is conveniently located, the breakfast buffet is good and the staff are wonderful - especially Zafir who welcomed us like family!",September 2021,none,none,Thank you for taking a moment to provide your review. We're glad you enjoyed your stay and we hope to welcome you back again soon.,none,none,none,none,none,none,131,215
17 helpful votes,8 contributions,5.0 of 5 bubbles,Our favorite hotel/ we bring our dog,"hotel entrance driveway has a small park with lots of shade and benches to walk your dog. Heated swimming pool , so you can swim year round and a workout area. Everyday complimentary excellent coffees and teas and hot or cold breakfast. We have stayed here many times every year since they opened. We recommend staying here.",September 2021,none,none,Thank you for your review. We appreciate you choosing Hyatt House Irvine/John Wayne Airport for your travel accommodations.,none,none,none,none,none,none,132,215
none,1 contribution,5.0 of 5 bubbles,great stay,"My room was clean, spacious and lovely. All staff were friendly and accommodating. Great breakfast buffet and plenty of options for food delivery close by. Highly recommend - I will definitely stay here again!",August 2021,none,none,Thank you very much for your review and feedback. We appreciate you choosing Hyatt House Irvine/John Wayne Airport and we hope to see you again soon.,none,none,none,none,none,none,133,215
none,1 contribution,5.0 of 5 bubbles,Reasonable Parking Fee,18.00 compared to up to 30.00 or more at other SNA properties  Don’t order the trio salsa and chips as the trio is a frozen packaged tasteless dipping that you should pass on breakfast was good but the same thing every day they do have plastic glove system but no one sees it because it’s inside with the foodSpace I would suggest it be put out in the front where people enter otherwise it’s useless,August 2021,none,none,Thank you for your review and feedback. We appreciate you staying with us and we hope to have a future opportunity to welcome you back again..,none,none,none,none,none,none,134,215
128 helpful votes,119 contributions,5.0 of 5 bubbles,Consistent and clean,"Solid, dependable Hyatt House in Irvine. This is our 3rd stay here and we’ve always had consistent service. Tommy at the front desk was very helpful in assigning our rooms next together even though we booked last minute.   It’s a midrange Hyatt but Globalists still get parking waived on award stays and 4pm checkout if needed.   I liked the touch less plastic glove dispenser in the breakfast area. I wish there were more grab and go items packaged for guests who wish to take food back to their rooms and don’t want to sit among unmasked diners in the eating area (don’t fully agree with the honor system and have a hard time believing everyone who is unmasked is vaccinated).   Pet fee is $75 and there’s plenty of grass in the adjacent office park for your furry family.",August 2021,none,none,Thank you for your review. We appreciate your return visit to our hotel and we hope we can welcome you back again soon.,none,none,none,none,none,none,135,215
none,1 contribution,5.0 of 5 bubbles,Excellent last minute stay,"I was in desperate need of a room at 9:00pm. My first thought if choice was the Hyatt. It was better than I expected. I would stay again in the future. Oh yeah, they have a delicious breakfast that comes with the room. Delicious and a lot to choose from.",August 2021,none,none,Thank you for your review. We're pleased that our breakfast was to your satisfaction and we appreciate you choosing Hyatt. We hope we can welcome you back again in the future.,none,none,none,none,none,none,136,215
3 helpful votes,5 contributions,5.0 of 5 bubbles,Checking in our niece into UC Irvine,"Hotel was perfectly located near John Wayne airport and UC Irvine. Many shops and eateries near by. $19 self park fee is very reasonable in LA which can be anywhere from $45-60 per night. Breakfast was adequate- had many options and coffee was hot and strong. Simple and efficient property. staff gave great service. I would return and stay at this property. Be aware Irvine is a bustling area- hard to get dinner res and accommodated at restaurants, especially good ones in high demand. What's with the no res, sign in, and wait 1-2-3+ hours.",July 2021,none,none,Thank you for your review. We appreciate all of the feedback you provided and are glad you enjoyed your visit.,none,none,none,none,none,none,137,215
