Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
78 helpful votes,127 contributions,4.0 of 5 bubbles,Almost perfect,"We booked three rooms for four nights. We enjoyed so much about the hotel, just a couple of details that let it down.  Check-in: Easy and efficient (the reception ladies were excellent) Room: Spacious, clean, well-equipped. Brekfast: Exemplary. Great range. Excellent quality Pool: The pool was great. Bordering the car park, it looked a little tired, but it was fine for a couple of hours of downtime. Parking: Plentiful but chargeable Location: Easy to find. The hotel is a safe 25-minute walk to Newport Beach pier. There is an excellent bakery (C'est si bon), a great Mexican restaurant (Guac'Amigo) and chains (Taco Bell, Starbucks) within a five-minute walk of the hotel.  One of the three rooms was unavailable at check-in. The receptionist explained that the bed needed fixing and",April 2022,none,none,"HI Tiberius_nero, I would like to say thank you for taking the time to write this review, and for choosing our hotel. So pleased to hear that my team made your check-in quick and easy for you guys, as well as it coming to the room, and our breakfast for your guys. My deepest apologies in regards to the incident that happened with one of your room. We work hard to deliver an exceptional guest experience, and it's apparent in this case that we fell short. If you give us a chance to earn back your trust, I can assure you that we will do our best to give you the great hotel experience that so many of our guests have grown so fond of. Warm regards, Erik and the Holiday Inn Express Newport Beach",none,none,none,none,none,none,52,99
64 helpful votes,128 contributions,5.0 of 5 bubbles,Great place,"We really enjoyed our stay. Hotel was very clean, people at reception were nice and helpful. Great location. Breakfast was included and the buffet was good. Although our room was close to the swimming pool and stairs, we had no issues with noise. But what made it very special was that we arrived on good Friday and the hotel had organised a Easter egg hunt for the kids which delighted my son. What a nice touch! Thank you :-)",April 2022,none,none,none,none,none,none,none,none,none,53,99
14 helpful votes,50 contributions,4.0 of 5 bubbles,Great location,This was a great experience for a holiday inn.  You cannot beat the location and pricing.  All of the staff was nice and friendly and the continental breakfast was very good for a hotel like this.  Great and affordable option for Newport Beach!!,April 2022,none,none,none,none,none,none,none,none,none,54,99
none,6 contributions,5.0 of 5 bubbles,Great Hotel,"Great Location.  Close to SNA Airport, Near some great Restaurants , Clean Comfortable Rooms, Great Complimentary Breakfast in the AM,  Front Desk  Staff was friendly and helpful… Will definitely stay here again while doing business in the OC.",April 2022,none,none,none,none,none,none,none,none,none,55,99
none,17 contributions,4.0 of 5 bubbles,Overall Good,"We only stayed for one night but overall it was good. The girls up front were very nice and helpful! The hotel was clean and had a great breakfast. The location was decent, across from the Marina, not a far drive from the beaches and had a few restaurants in walking distance!",April 2022,none,none,none,none,none,none,none,none,none,56,99
none,1 contribution,4.0 of 5 bubbles,Great for a quick stay in Newport,Hot tub and pool were clean and the breakfast spread was tasty. Rooms  could use to be aired out a little more. Staff all very friendly and professional. Would likely stay here again when in Newport area.,April 2022,none,none,none,none,none,none,none,none,none,57,99
none,1 contribution,4.0 of 5 bubbles,Great stay,"Comfy bed, lots of nice pillows, yummy breakfast, especially the pancakes. 9 year old grandson found it fasinating to watch. Pool very clean and had a shaded lounge ( sort of a cabana). Charge $15 for parking, only downside.",April 2022,none,none,none,none,none,none,none,none,none,58,99
none,1 contribution,5.0 of 5 bubbles,Staycation,"My sweetheart wanted to get away for her birthday. I asked her to pick a city and I'll plan. There were several hotels to choose from, but this location stood out from the rest. Friendly staff, Great location, convenient, and close to everything. Not to mention, the best continental breakfast (pancake maker)!! DELICIOUS! We'll be back soon!😊",April 2022,none,none,none,none,none,none,none,none,none,59,99
none,1 contribution,3.0 of 5 bubbles,Trip was great until the end,"We had a wonderful stay in Newport Beach! Hotel was clean and breakfast was solid! Close to everything we needed to get to for a local wedding.  Upon check out though, I discovered that our room rate was incorrect and not with what we had been informed the group wedding rate was. I also had been charged nearly $2,400.00 to my account when our whole stay was $500.  This was a very compromising error and now I’m left laying a waiting game for a Ton of money to be hopefully returned to my account… a great stay was off set by a gigantic error.",April 2022,none,none,"Hi noahsG8514XZ,  I hope you enjoyed your experience at our property. I'm sorry to see you had issues during your check-out process, and I have informed our manager about it. We always try our best to deliver a frictionless experience during the stay.  Thank you for making us your primary choice for accommodation. We look forward to serving you again soon.  Alejandro G. Case Manager IHGService",none,none,none,none,none,none,60,99
50 helpful votes,174 contributions,5.0 of 5 bubbles,Clean and great location.,"Very clean and nice breakfast area. No view of the ocean from the hotel but it is easy to find on the a Pacific Coast Hwy. if you go to the peninsula with all the rides and whale watching, parking is very hard to find. We parked in a deck for about 4 hours and it cost $30 CASH ONLY. Take an Uber instead and get dropped off.  Very nice hotel staff and plenty of parking.",March 2022,none,none,none,none,none,none,none,none,none,61,99
none,8 contributions,5.0 of 5 bubbles,Quick Stop in Newport Beach,"Great staff, clean rooms, ok breakfast.  Al in a great location to take in the sites of Newport and the surrounding area.  Several restaurants conveniently located within easy walking distance.  Only drawback is the hotel is located on the east side of PCH which makes it a bit arduous to get to the beach.",March 2022,none,none,none,none,none,none,none,none,none,62,99
3 helpful votes,3 contributions,1.0 of 5 bubbles,Awful group travel experience:(,"This week our school drill team went to Disneyland for one day, and we spent the night at Holiday Inn Express Newport Beach for two nights (March 22 & 23, 2022). When we booked this hotel several months ago, we called the hotel upon booking and got approval to park our bus in their parking lot for two nights. At the last minute we were informed that we could no longer park there because their hotel was now booked out and didn't have room for us. We called every public parking lot in the area and were informed that we had to pull a parking permit 48 hours in advance for bus parking there (it was far too late for this option). We had no where to park! Finally the manager Ryan Ehrich agreed to let us park at the hotel if we would pay him $15 per parking spot, so we paid him.",March 2022,none,none,"Hi amymI1879WQ,   Thank you for including IHG in your travel plans to Disneyland!   We're committed to providing you with the best overall experience and I'm sorry to hear about the challenges encountered due to the parking situation. I brought this up to our local management's attention along with your feedback regarding one of the Managers on Duty. I'm certain that the necessary actions will be taken, so situations as this will be handled better and more efficiently. I also sent you a private message discussing this further.   We're grateful to have you as one of our valued guests. I hope you'll consider us again in your future travel plans!   Safe travels,   Jomar M. Case Manager IHGService",none,none,none,none,none,none,63,99
