Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
38 helpful votes,83 contributions,5.0 of 5 bubbles,A great 2 weeks,"I stayed here for 2 weeks for work, and it was really nice. It was close to John Wayne airport and to shopping and work. During the week take side roads and bypass the freeways. The rooms are very clean and the staff was very, very helpful with directions and things to do, not in downtown LA.",March 2013,none,none,"Dear Bristolsoxfan, I am elated that your two weeks stay with us was great. Our rooms are always immaculate and the staff always helpful. In your next visit please try our restaurant, we have an in house chef who makes excellent cuisine. Also try our inexpensive bar which offers different kinds of wine. Please feel free to give me a call at 714-481-6300 for your next reservation.  Sincerely,",none,none,none,none,none,none,427,214
59 helpful votes,26 contributions,2.0 of 5 bubbles,Old and poor service,"I went twice for 2 weeks in that hotel on business trip. First time I had the room 285, which is in a corner next to the highway. It was a smocking room barely converted to non smocking, i.e. very stinky... Second time I had a more acceptable room. This hotel is very old and the sinks stinks as hell. The room were both time OK, beds are good. WiFi works better in the center of the hotel but always very slow anyway. The food is disgusting, try to avoid their restaurant. The bar is nice but too expensive. Swimming pool area is not very clean. I would not recommend to go there.",August 2013,none,none,"Dear Mary and Michel,  We are very sorry to hear you were disappointed with your recent hotel stay.  We appreciate your candid feedback and will share your comments with our staff as we always aim to improve our guest satisfaction. Thank you for taking the time to do a review of our hotel.",none,none,none,none,none,none,428,214
37 helpful votes,19 contributions,4.0 of 5 bubbles,Satisfying,"This hotel is a very modern and clean building, and that describes it all the way. The room was spacious and had all the facilities, and helpful staff. The pool and hot tub was very nice for a late night dip... I had a very pleasant time here.",September 2012,none,none,"Dear Blue B, Thank you for your wonderful review. We are glad you enjoyed your stay with us and found our Hotel ""Satisfying"",  Thank you for choosing our hotel. We look forward to your next stay with us.  Sincerely,  Holiday Inn Orange County Airport",none,none,none,none,none,none,429,214
35 helpful votes,53 contributions,5.0 of 5 bubbles,surprized!,"This holiday inn has all the elements of a boutique hotel,  Rooms are large, modern understated decor and luxury linens.  None of the old blue floral bedspreads you find in all of the other holiday inns.  Beautiful breakfast area and attentative staff who were obviously happy with their jobs.  Reliable airport transfers 24 hours a day.  Very clean.",August 2013,none,none,"Dear dl2002, We are so glad that you found our hotel beautiful. Thank you so much for giving us a perfect review. We will be anxiously waiting to serve you again. Have a pleasant day. Sincerely,",none,none,none,none,none,none,430,214
10 helpful votes,6 contributions,4.0 of 5 bubbles,Would stay again,"We decided to priceline a deal for our Disneyland getaway. As a season pass holder, I do not necessarily stay right by Disneyland.  The room was supremely spacious. Larger than normal entrance, extremely comfortable bed, nice little living space area, only downfall was the size of the bathroom, or lack of bathroom. You could not open the bathroom door all the way, it ran into the toilet and the toilet was so far way from the toilet paper dispenser. Enough countertop, but did not make up for the toilet issue. To elaborate on the bed, choice of firm or plush pillows, and very relaxing bed. Refrigerator was included, which was nice with my two year old, who still drinks milk as part of the night, night routine. Walking distance to the corner convenience store. We had a room facing",August 2013,none,none,"Dear ktbug, Thank you so much for your comment. I am glad that you enjoyed your stay with us. Since you have mentioned that you will stay again, please do give me a call at 714-481-6300. Have a pleasant day.",none,none,none,none,none,none,431,214
9 helpful votes,8 contributions,5.0 of 5 bubbles,Best Holiday Inn I've stayed in in years,"This Holiday Inn was up to date, clean, in the community areas as well as the room I had (king) was spacious and welcoming.The bed was VERY comfortable. Their shuttle service to John Wayne airport made it very convenient for us to drop our rental car off the night before our AM flight and get back to the hotel at that time with the shuttle as well as back to the airport in the AM. The staff was efficient in checkin, helpful with arrangement for the shuttle service as well as directions for a great place to eat in Newport Beach. I enjoyed the real breakfast buffet in the AM which was complimentary as a platinum member and refreshing menu not to have the HI express type continental breakfast.I moved to this hotel after working in another area of California all week to be close the",August 2013,none,none,"Dear Janka 929, We are so pleased with your comment that we are ""The best Holiday Inn"" you've stayed in years. We do our best to have all the IHG standards in our hotel. I am looking forward to your next stay with us. Please do give me a call at 714-481-6300 for your next reservation. Thank you",none,none,none,none,none,none,432,214
5 helpful votes,3 contributions,5.0 of 5 bubbles,"Clean room, pleasant staff","We arrived about noon and one of our party's rooms was not quite ready. So we went in to the restaurant for a quick bite and then spent a couple hours out by the very nice fenced-in pool. Staff were pleasant and helpful, restaurant was very nice, and all-in-all I would rate this hotel as a ""would definitely come back.""",August 2013,none,none,"markncharla,, Thank you for taking the time to post a review and share your experience with others. We are pleased to hear you enjoyed our restaurant and pool during your stay and found our staff to be helpful.  We thank you for staying with us and hope to see you again soon.",none,none,none,none,none,none,433,214
1 helpful vote,1 contribution,4.0 of 5 bubbles,Great Stay,"The front desk staff was wonderful, especially Clara. Our room wasn't ready yet, but our team was attending a business meeting across town and we still needed to get ready after our long plane ride. Clara worked her magic and secured us another room and we made it to our meeting just in time. Thank you for the exceptional service with a smile.",August 2013,none,none,"KrisValdez10, Thank you for the great review of our hotel. We are happy to hear you received wonderful service from Clara and the front desk staff. We thank you for sharing your guest experience and thank you for choosing Holiday Inn Orange County Airport.",none,none,none,none,none,none,434,214
417 helpful votes,263 contributions,5.0 of 5 bubbles,One of the Best Holiday Inns,The reception staff were very efficient and welcoming and the hotel has ample parking and conveniently situated for shopping and beaches.The rooms are extremely well appointed and very clean and all the staff and bar staff very friendly.We will certainly stay here again.Just one minor downside......laundry facilities could be expanded as a lot of the guests are in transit and need to use the machines so often there wasn't enough machines available.,August 2013,none,none,"Mr. Standish,  Thank you so much for your review and all the kind words about our hotel and staff.  We are happy to hear you had a great stay and enjoyed our location. Thank you for choosing the Holiday Inn Orange County Airport.",none,none,none,none,none,none,435,214
2 helpful votes,2 contributions,4.0 of 5 bubbles,Swimteamtripreview,My teams have stayed here numerous times over the last ten years and have always enjoyed our good customer service from the management staff. Great location. Always accommodating to help us get the rooms we've needed.,August 2013,none,none,"Todd M.,  Thank you for your continuous support of our hotel and thank you for the great review. We are pleased to hear you are happy with our accomodations and service and look forward to seeing you again soon.",none,none,none,none,none,none,436,214
13 helpful votes,12 contributions,4.0 of 5 bubbles,Comfortable and Affordable,"I stayed here for business and pleasure and enjoyed my stay very much.  It is quiet and relaxed and the staff is very nice.  They have a nice bar area and breakfast.  The rooms I stayed in were clean and I was very comfortable.  The location was very convenient, as well.",May 2013,none,none,"Thank you so much for taking the time to give us a good review. I am glad that you found our hotel comfortable at the same time affordable. It was good that you experienced our breakfast and the beauty of our bar. The next time you come back please try our dinner. We have an in house chef that has very good reviews with his entrees. See again.  Sincerely,",none,none,none,none,none,none,437,214
57 helpful votes,175 contributions,4.0 of 5 bubbles,Nice hotel for area,Stayed here for a great price.it is in a nice area of OC.Rooms are nice and clean and friendly staff.has small lounge.free breakfast if PC member.Will def stay here again.outdoor pool and decent resturants in nearby Tustin.,June 2013,none,none,"Thank you so much for giving the time to write us a wonderful comment on tripadvisor. Our housekeeping staff always makes sure that the rooms are perfect. ""Nice and clean"" as you have said.   We do hope to see you again on your next trip.  Regards",none,none,none,none,none,none,438,214
329 helpful votes,1253 contributions,5.0 of 5 bubbles,"Great hotel, close to Orange County Airport (SNA)","Nice hotel, great shuttle service to the airport and surrounding areas (within a few miles of the hotel). The staff were extremely nice and helpful. Very convenient and comfortable place to stay at. Came in late at night after the airport was supposed to be closed, and the hotel sent the shuttle out to get us, even though they had stopped their runs.",May 2013,none,none,"Dear Alikarim, It was our pleasure to serve you. Thank you so much for giving us a wonderful comment. We are all looking forward to your next visit at the Holiday Inn Santa Ana.",none,none,none,none,none,none,439,214
44 helpful votes,96 contributions,4.0 of 5 bubbles,"Business Trip for 6 Nights, made easier","Spent 6 nights at the hotel for a business trip. Visited 3 different locations owned by my company. Units were located at South Coast Plaza, Ontario Mills and Disneyland. What a great location to stay at and travel to all 3 was reasonable. Returning from a long day I could either turn on the flat screen of get in the jacuzzi/pool. Staff was very accommodating and helpful. Great value and closing located to a large mall, the ocean and of course Disneyland. I highly recommend this property for business or pleasure",July 2013,none,none,"Dear MilliganMonks,  It was indeed a pleasure that we have served you well. Rest assured your next visit with us will be amazing as always. Thank you for giving the time to give us a wonderful comment.",none,none,none,none,none,none,440,214
2 helpful votes,3 contributions,5.0 of 5 bubbles,"Amazing service, I LOVE ASHLEY","It was my first time staying at Holiday Inn. After a 24-hour flight, I was greeted by a big smile on Ashley's face. She was super nice and helpful with all my needs, I felt so welcomed and she immediately felt like family to me which is really heart-warming when being so far away from home. Ashley also helped me with getting around the city and suggested some of the most amazing restaurants and bars i have ever been to, gorgeous sights to see and places to shop. It was truely an amazing experience meeting Ashley. I look forward to staying at Holiday Inn and seeing her again.",June 2013,none,none,Dear Tiffany A. Thank you for your comment regarding the amazing service. All of us here at the front desk loves Ashley as well. She always gives her 100%.,none,none,none,none,none,none,441,214
3 helpful votes,3 contributions,5.0 of 5 bubbles,Great Spot Near Beaches,"I stay at this hotel regularly  I am greeted like family by the best desk staff I have seen, and enjoy the service at the restaurant/bar with Laurie and Christine in charge.  Whenever I am in Orange County, I make certain to book the Holiday Inn.    George O",July 2013,none,none,Thank you so much for taking the time to give us a wonderful review. We are all looking forward to see you again.,none,none,none,none,none,none,442,214
2 helpful votes,2 contributions,5.0 of 5 bubbles,Pay To Stay,"My family and I could have stayed at a less expensive hotel and almost did. The internet, when looking for a Hotel had you priced a lot higher. We had some regrets when we found out there was no free Breakfast. We stayed two nights, had three rooms and will stay there again. The desk Staff, especially Clara, went way out of their way to make sure our stay was PERFECT. We were late for breakfast and the wait staff and chef still served us.",July 2013,none,none,"In behalf of the Holiday inn santa ana, we thank you for your response. We are looking forward for your next visit with us.",none,none,none,none,none,none,443,214
1 helpful vote,1 contribution,5.0 of 5 bubbles,Best service love the girl mariela,"I flew in on my 18 for my softball tournament. Upon arrival my teammates didn't wish me a happy birthday didn't have a birthday cake,and my coach who has been like  my brother for years couldn't even take me out to dinner. I told a server named Mariela about it and she brought a cake and a candle for me and my birthday turned out not the best but I can honestly say she made it 10x better I would definitely come back just for her service thank you to all the other servers who waited on me when they didn't for anyone else  and the holiday inn",July 2013,none,none,We are honored to receive such a beautiful review. Mariela indeed does a great job. The food and beverage manager trained her well. Thank you for your comment.,none,none,none,none,none,none,444,214
1 helpful vote,1 contribution,5.0 of 5 bubbles,The best in Town,"Whan I arrived at the Holiday Inn OCA I was tired from traveling for 8 hours straight. it was early and I wasn't sure if i could check in, but Clara worked her magic and found me a room that was just right. Thank you so much. I also had some problems logging on to the internet. I called the front desk, who called Cesar with engineering. He showed up promtly to help, I was surfing the web in no time. I will definately recommend this hotel to anyone staying in Santa Ana airport area, it is a real Gem.",June 2013,none,none,"Dear Mary B, We were blown away by your generous comment ""The best in town"". As always our hotel has very high standards. Perfection in service and customer satisfaction is our motto. Thank you very much Mary. See you soon.",none,none,none,none,none,none,445,214
1 helpful vote,1 contribution,5.0 of 5 bubbles,Exceeding expectations!  June-July,My family and I booked 10 rooms for 7 nights and we were thrilled with the Holiday Inn! Everthing was easy from booking to checking in to checking out. The daily breakfast was delicious and the servers always had a smile for us! The pool area was spacious and clean. The laundry room was a nice perk. The shuttle service was also a nice convenience.  Don the sales manager was right there to assist or direct me to the right person! The rooms were nice and clean.  We will definately stay there again and recommend to anyone going to Santa Ana! To the entire staff at the Holiday Inn thank you for making our trip so nice!,June 2013,none,none,"Dear Hegarty28, Thank you so much for your comment that we have exceeded your expectations. The whole staff of the Holiday Inn Santa Ana Orange County Airport always strives to go above and beyond. We are thrilled that you were satisfied with your stay with us. We are looking forward to seeing you again.",none,none,none,none,none,none,446,214
42 helpful votes,44 contributions,4.0 of 5 bubbles,A mini oasis!,The hotel is a real treat for the frequent business traveller as it feels like a resort.  The pool is clean and in good shape.  The rooms are great.  Everything is very clean and fresh and everything works.  Internet speed was brilliant! Had some food in the hotel and was wowed by the service and value of the menu! The parking area and grounds are well kept and pretty to look at.  I'll stay there again for sure!,June 2013,none,none,Thank you for giving us a wonderful review. Hope to see you soon.,none,none,none,none,none,none,447,214
2 helpful votes,2 contributions,5.0 of 5 bubbles,Excellent Service,"Clara was extremely helpful in helping me extend my stay. Service was also very good at breakfast each morning. Room was clean and comfortable, and everything worked. Bed was comfortable. Breakfast selection was adequate but lacked, for example, omelets cooked-to-order .",June 2013,none,none,We appreciate your comments and thankful for giving us a perfect score. Please visit us again and experience our excellent service one more time. Thank you.,none,none,none,none,none,none,448,214
5 helpful votes,3 contributions,5.0 of 5 bubbles,Beyond Awesome!,"Booked online without any knowledge of the area.   Showed up after a long day of flying to the welcoming friendly smile of Clara!  She was fast, friendly and a perfect representative for your company.  When we arrived at our room, we were blow away with the large size, fresh appearance and cleanliness.  My daughter is going to be attending Chapman University and we will stay here during our next visits ....when  we move her in and for parents weekend!  Booking it before we leave!  Thank you for offering such a wonderful experience.",June 2013,none,none,Thank you so much for your comment. We were so delighted by the words that you were blown away by our rooms and that we were beyond awesome. Clara is my front desk associate and she does a very good job as well as my other front liners. See you soon.,none,none,none,none,none,none,449,214
1 helpful vote,1 contribution,5.0 of 5 bubbles,"Perfect!!! Price, rooms, service. PERFECT!!!",We were greeted by Clara at the front desk. Not a planned trip so the room of course was not ordered in advance. She helped us with everything. Thank you Clara. The hotel is beautiful and all the staff is so kind. 100% recommended.,June 2013,none,none,"Dear NRamirez333,  The perfect review that you gave us was fantastic. In behalf of the Holiday Inn staff we would like to thank you.",none,none,none,none,none,none,450,214
3 helpful votes,3 contributions,5.0 of 5 bubbles,Best Holiday Inn for me and my family,"Hotel appearance both excellent inside and out.  The outside was well kept, from the lawn to the building.  Not one piece of trash to be found and the building as if it were new.  The check in area super clean and the staff very friendly and inviting.  The rooms were spacious, clean, and quite.  The beds were super comfortable.  The channel selection to watch televsion was excellent.  The breakfast was great and the wait staff personnel were very professional.  Easy access to the highway, perfectly located to places like Disneyland, Legoland and San Diego.  This will be may hotel to stay at when visiting the Santa Ana area.  Great job to you and your entire staff Mr. Frank.",June 2013,none,none,"Dear Joelf1981,  I am elated with your review. My team takes great pride in what they do and always gives their 100%. We are all honored for your comment that we are the best Holiday Inn. Looking forward to see you soon.  Thank you",none,none,none,none,none,none,451,214
65 helpful votes,148 contributions,5.0 of 5 bubbles,Great service...the best,"We have board meetings here several times a year...I've been coming for a decade.  Good accommodations for a Holiday Inn...good meetings facilties...and great staff, tremendous attitude.  And the salmon banquet dinner we had was among the best I've ever had.",June 2013,none,none,Thank you for taking the time in giving us a good review. We are glad that you enjoyed the Salmon as one of your best dinner. Our Chef is a connoisseur with different kinds of cuisine. Please come again and experience your next great meal.,none,none,none,none,none,none,452,214
2 helpful votes,1 contribution,5.0 of 5 bubbles,restaurant and rooms,"let me start by sharing the great staff that this hotel have, i stay there for one night and was absolutly incredible , the food was delicious ,the manager of the restaurant greeted us and helped me to choose a great bottle of wine , he was very friendly, my room (124) was very clean and everything was in order. the enviroment is family owned , the price was good and overall everything was wonderful .... i cant wait to come back to cali and stay in this hotel",June 2013,none,none,We are very happy with your comment regarding our restaurant and rooms. As always our service is above and beyond. Looking forward for your next visit with us.,none,none,none,none,none,none,453,214
77 helpful votes,224 contributions,4.0 of 5 bubbles,Good Airport Hotel,This place was just right after a late evening flight into John Wayne Airport.   Check in was efficient and the staff was friendly.   My room was clean and nice.    Decent restaurant and bar on site.   I would stay here again.,June 2013,none,none,Thank You Very Much for your comment  All of our guests flying in from John Wayne Airport find our Hotel a perfect place to stay. Efficient check in and check out is our specialty. Looking forward to seeing you again.,none,none,none,none,none,none,454,214
5 helpful votes,4 contributions,4.0 of 5 bubbles,Great breakfast buffet,"I've stayed here numerous times on business trips.  Restaurant food is ok, but the breakfast buffet is great!  Rooms are fine - typical Holiday Inn. Clara was especially gracious and charming when I left my bag and had to return to pick it up.",June 2013,none,none,We are Glad to hear all the good comments that you gave us. Clara our Front Desk Agent is indeed always gracious and charming. Thank You also for expressing the Greatness of our Breakfast Buffet. We are all looking forward to your next visit with us.,none,none,none,none,none,none,455,214
69 helpful votes,90 contributions,5.0 of 5 bubbles,2013 Ride To Remember,"The JMA sponsored 2013 Ride To Remember was headquartered at this Holiday Inn. The rooms, staff, and food was simply outstanding! Everyone went out of their way to make us feel at home! The airport shuttle was a big plus! We highly recommend this hotel if you are planning to stay in Orange County!!!! Thank you!!!!!",May 2013,none,none,"We are Honored by your compliment that our Service and Food was outstanding. It was definitely our pleasure to have served your group and glad that we were part of making your stay with us ""A Ride to Remember"".",none,none,none,none,none,none,456,214
48 helpful votes,36 contributions,5.0 of 5 bubbles,Awesome Hotel,"I chaired an event held at this Hotel and I have one word for it.  AWESOME. The food was excellent, the entire staff amazing and the rooms clean and neat.  The Sales Office, Patricia and Don were so helpful as I was planning this from Virginia. The wait staff and Alex catered to our every need.  Ashley, Clara and the new night manager are like family.  I am going back in December with family.  Thanks Holiday Inn at Orange County Airport",June 2013,none,none,Thank you for commenting that we are an awesome hotel. We are indeed elated that you had a wonderful stay with us. We hope to see you again.,none,none,none,none,none,none,457,214
2 helpful votes,1 contribution,5.0 of 5 bubbles,very good hospitality,"Very helpful and friendly stuff, in particularly Ashley did a great job. . Indoor bar and restaurant make the location very convenient. Room service is perfect.  Good and free shuttle service within 3 miles",May 2013,none,none,"Thank You So Much for giving us 5 stars. Ashley is my Front Desk Supervisor and she is very good with customer service as well as my other Team Members. The Restaurant, Bar, Room Service, Housekeeping, Sales and Engineering Personnel always strives for Excellence. Thank You Very Much and see you soon.",none,none,none,none,none,none,458,214
65 helpful votes,204 contributions,4.0 of 5 bubbles,Great for the price,"I stayed here for a long weekend with friends recently.  The hotel met my standards for cleanliness, service, and comfort.  Each room comes equipped with a fridge and microwave and there are no addition charges for internet or parking.    The location is great - only 10 minutes from the airport but far enough that you're not bothered by the sounds of the airplanes all night.  They also provide a free shuttle to and from the airport.  We chose the location because we would be visiting several areas during our stay (Huntington Beach, Newport Beach, Anaheim) and were very happy to be able to get to all destinations within 20 minutes.    Special note:  we requested several changes to our reservation due to internal scheduling issues within our group.  The hotel was extremely",May 2013,none,none,"We are so happy that you and your friends had a wonderful long weekend with us. Hearing that we met your standards for Service, Cleanliness and Comfort pleased us much. We hope to see you again at the Holiday Inn Orange County Airport.",none,none,none,none,none,none,459,214
140 helpful votes,299 contributions,4.0 of 5 bubbles,Great Business Hotel,"Great Business Hotel near the John Wayne Airport and not far to the Beach, either!  A Quiet Hotel that has free parking, a nice outdoor pool and hot tub, laundry facilities, a breakfast bar, lounge and gym.  The service at the Lounge and the front desk was always professional and genuinely friendly! We felt welcomed and taken care of.  The rooms have a coffee maker, microwave, mini-fridge, A/C, TV. The beds are comfortable and have plenty of pillows choices.  This Holiday Inn is a step above the others, so don’t let the chain name hinder your selection and take advantage of the great price for a stay here.",May 2013,none,none,Thank You very much for your kind words. As always we at the Holiday Inn strives to give service that is above and beyond. We are looking forward for your next visit with us.,none,none,none,none,none,none,460,214
50 helpful votes,60 contributions,5.0 of 5 bubbles,Easy to get to and from and great digs,"Stayed here 4 days then traveled around California and came back for 2 more days before leaving Cali. Room was always well kept, clean & comfortable. My wife enjoyed the room service and loved their breakfast. Easy access to rooms from back of building especially if you are hauling luggage of any size. Location is easy to get to and while it is right next to the freeway we had no issues with traffic noise. Just about a mile from the hotel there is a very sizeable & nice shopping area and the former Marine Corp Air Station (MCAS) blimp hangers are easily viewable. Those things are HUGE and pretty awesome looking! Lots of food choices in the area and you're only about 10 minutes from the coast. Rooms have refrigerators also.",April 2013,none,none,We are pleased to hear you enjoyed your stay with us. Thank you for taking the time to post a comment and share your guest experience with others. Thank You for choosing Holiday Inn Orange County Airport.,none,none,none,none,none,none,461,214
76 helpful votes,85 contributions,5.0 of 5 bubbles,Excellant Service,"Two night stay, convenient, clean, quiet, nice size rooms. Breakfast buffet very good with good selection. Staff was superb and efficient. Parking very convenient, utilized free shuttle to/from SNA airport. Will stay again.",May 2013,none,none,Thank you for a wonderful review. We appreciate you sharing your Hotel experience and we hope to see you again soon.,none,none,none,none,none,none,462,214
24 helpful votes,25 contributions,4.0 of 5 bubbles,Pretty good.,"This is a decent hotel with ok amenities. Very economical. If you're looking for convenience, low price without too many extras then this is the place for you. If you want GREAT beds with decent workout place... Look elsewhere. Service is good though. Friendly staff.",April 2013,none,none,"Dear Tony L,    Thank you for your guest feedback. We appreciate you taking the time to review our property and we thank you for staying with us. We always strive to improve our services.  Thank you, Management",none,none,none,none,none,none,463,214
69 helpful votes,200 contributions,5.0 of 5 bubbles,Fantastic!!!,"Couldn't say anything bad if I wanted too. The service is top notch. The hotel staff and housekeeping were the best I've witnessed in a long time. Very clean. The room was wonderful. Bed so comfy! Hallways very tidy. The food was delish! Can't say enough about how great everything is...if you come to Santa Ana, this is the only place to stay! Thank you.",April 2013,none,none,"Dear Indy_colts2009,    We are elated with your review! The message has been passed along to our staff and they are thrilled. We appreciate the kind recognition of our staff and review of our beautiful and recently renovated property. We look forward to having you stay with us again soon!  Thank you, Management",none,none,none,none,none,none,464,214
78 helpful votes,103 contributions,5.0 of 5 bubbles,Good Business Stay,"Stayed one night here for business travel.  It was convenient, clean, quiet and efficient.  I had the breakfast buffet downstairs for 9.99 since it was convenient and it was small but good.  The hotel and breakfast staff are excellent.  Parking is very convenient too.",March 2013,none,none,"Dear FamilleSB,    We are so happy to hear that you had such a pleasant stay with us. Thank you for your kind review and we hope the next time your business has you back in Orange County that we will get to see you again!  Thank you, Management",none,none,none,none,none,none,465,214
319 helpful votes,648 contributions,5.0 of 5 bubbles,Best customer service,"what most impressed me about this hotel was the impeccable customer service.  From the first moment of arrival and greeting, swift check-in and information from the front desk ( including restaurant lists, take out food and delivery places and the fact that the hotel shuttle will take you to the airport and /or dinner locations within 3 miles), this John Wayne Airport area location was the best.  As this was a two- day stay for a business conference, had the opportunity to deal extensively with the Food and beverage/banquet business meeting staff.  There are several meeting rooms, and all was set up--early,--and to our group's specifications.  Staff was ever present to ensure all was going smoothly, and this was a welcome change.  The hotel also has a small bar area, which also",March 2013,none,none,"Dear Wdee2013,   Thank you so much for the fantastic review! We appreciate you taking the time to thoroughly review our hotel. The staff are so excited to hear such wonderful things said about them and how great your stay was. It is also fantastic that you got to experience our Food and Beverage staff and to use our banquet facilities. We look forward to having you stay with us again the next time you are in beautiful Orange County! Thank you, Management",none,none,none,none,none,none,466,214
77 helpful votes,102 contributions,3.0 of 5 bubbles,Nice hotlel close to airport,"This is a nice hotel close to John Wayne airport and not that far from the beach. It took about 5 minutes to drive from the airport to the HI, and about 10 minutes from the HI to the ocean. There is not much around the hotel, so you will have to drive a short distance.  The room is a typical king: Bed, HDTV (even though most of the channels are not HD); fridge, microwave, desk, couch, bathroom. Water pressure was good and plenty of hot water. One negative was that the walls are pretty thin. I could hear the TV in the next room very clearly. The wireless was sometime weak and at maximum I only had four out of five bars. Everything was clean, including the outside areas.   Breakfast was also typical: eggs, bacon, sausage, cereal, pastries/breads, and each morning there was a",February 2013,none,none,Thank you for your review jzak11!   We sincerely appreciate you taking the time to thoroughly review our property. You will be happy to know that we are in the process of a major change to our wireless internet and are expanding our bandwidth significantly. We are excited about this major upgrade! We are glad you had a good stay with us and look forward to having you back the next time you are in town!,none,none,none,none,none,none,467,214
36 helpful votes,47 contributions,4.0 of 5 bubbles,Nice staff and very well maintained,"I spent the night during a 2 day seminar that was being held here.  The staff was very nice and extremely helpful.  The facilities are well maintained and very comfortable.  Due to the seminar I did not have time to check out the pool.  The location is close to shopping, the airport and right next to the freeway.  there is more than enough parking (and it's free, something you don't find in LA).  I have been to seminars held here in the past and they all have been more than pleasant experiences.  I will be staying here again.",December 2012,none,none,"Thank you gwlowe for your great review!  We always enjoy hearing what guests think of us and we are happy we can host your seminar time and time again. Next time you are with us, please do take some time to have a quick dip in our heated pool or relax in our Jacuzzi. We look forward to seeing you again the next time you have a seminar here!",none,none,none,none,none,none,468,214
16 helpful votes,12 contributions,4.0 of 5 bubbles,Friendly service,"I recently stayed at the Holiday Inn Santa Ana for 3 nights. The hotel is well situated and close to the airport and shopping malls. The room was pretty good, but could do with a make over. However, the bed was comfortable and the breakfast good. Nothing to complain about (except for the slow and weak wireless internet), but nothing really remarkable or special. The staff are friendly and polite.",November 2012,none,none,"Dear defector,   We are glad that you had a good stay with us and enjoyed our rooms, breakfast, and kind staff. Our internet was upgraded within the past week and we are so pleased with how much quicker it is! Next time you stay with us please let us know how much better it is!   Thank you, Management",none,none,none,none,none,none,469,214
11 helpful votes,8 contributions,5.0 of 5 bubbles,Nice stay for business trip,"I recently was in Santa Ana on business and had a 9-day stay at the Holiday Inn Santa Ana-Orange County Airport.  The hotel has a great location near the freeway and major roads, and it's possible to get to several nearby good restaurants and tourist attractions, as well as beaches, with minimal hassle.   The room was very clean and nicely appointed.  The hotel staff was helpful and pointed us in the right direction more than once for restaurant choices.  That said, we did eat at the hotel in the mornings and one evening, and the food was quite good.  This hotel is a good choice for someone who either is in Santa Ana on business or for someone traveling for leisure who wants quick access to a number of tourist-type attractions, but is ok with not staying right next door to those",November 2012,none,none,"Dear ruz,   We sincerely appreciate your wonderful review! We are lucky to have been able to have you spend so long with us. I will be sure to pass along this review to the managers and our Front Desk department. They will be happy to hear such kind things said about them! We hope to see you again the next time you wind up in Orange County!",none,none,none,none,none,none,470,214
70 helpful votes,64 contributions,4.0 of 5 bubbles,Good stop over on way to Disneyland - free airport and Disneyland Shuttle,"We came in late to SNA and took the free shuttle to the hotel.  We called when we were at baggage claim and just waited a minute or two for them to pick us up.  The room was fine, beds were very comfortable.  The hotel rooms are a bit dated.  The door in our bathroom for example wouldn't close past the toilet and some of the wall outlet covers were broken. But the sheets, towels, pillows etc were all very nice and higher end.  We slept well and had no troubles with noise as others have reported.  Breakfast choices were good. The kids and I had the buffet ($9.95/adults - $4.95 /' kids).  My husband ordered a omelette off the menu. All were very good.  Note that kids eat free at holiday inn, but that doesn't include the buffet.   We then took the free disneyland shuttle.  I",August 2012,none,none,"Dear audigal,  We truly appreciate you taking the time to complete such a detailed review of our hotel and your recent visit to us and Disneyland. We are very happy you got to utilize the wonderful complimentary services our hotel provides and that our staff was able to make your stay fantastic! We hope to see you again for another family vacation that takes you out our direction!",none,none,none,none,none,none,471,214
33 helpful votes,45 contributions,4.0 of 5 bubbles,Close and inexpensive to Disneyland,"This hotel was really nice and very comfortable to sleep at. The hotel picked us up from the airport by shuttle (parents be sure to ask for them to bring a carseat if you didn't bring yours), and took us to the hotel to check in and immediately took us to Disneyland. They asked what time we'd like to be picked up, and was able to pick us up fromt he front of the park. The hotel was very clean, and the bed was one of the most comfortable beds I've slept on at a hotel; very fluffy. I would stay at this hotel again, if I need to be in the area.",October 2011,none,none,Thank you travel_expert_84 for your fantastic review!   We are so pleased that you had a wonderful experience with us and we were able to make your trip to Disneyland a memorable one. We are also happy that you got to utilize our complimentary airport and Disneyland shuttle.   We anticipate welcoming you back the next time you are back in Orange County!,none,none,none,none,none,none,472,214
